day_text,day_text,team_text,H_text,HR_text,S_text,ST_text,DU_text,ER_text,result_text,,지점명,,기온(°C),강수량(mm),습도(%),,,,,지점,지점명,일시,기온(°C),강수량(mm),습도(%)
4.1,4.1화,NC 다이노스,6,0,0,9,0,2,패,0,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-04-01,19.2,,25
4.1,4.1화,KIA 타이거즈,4,0,0,8,0,0,승,1,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-04-02,18.7,,21
4.1,4.1화,두산 베어스,3,0,3,4,0,0,패,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-04-03,10.1,,61
4.1,4.1화,키움 히어로즈,13,2,0,8,1,1,승,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-04-04,8.5,,37
4.1,4.1화,SK 와이번스,15,0,3,7,0,2,승,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-04-05,6.5,0,71
4.1,4.1화,LG 트윈스,10,2,2,9,2,2,패,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-04-06,10.7,,39
4.1,4.1화,삼성 라이온즈,10,2,0,6,0,0,승,0,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-04-07,13.4,,54
4.1,4.1화,한화 이글스,9,1,1,7,1,0,패,1,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-04-08,17.2,,27
4.2,4.2수,NC 다이노스,12,1,5,1,2,1,승,0,광주,2014-04-02,20.2 ,0,26,,,,,108,서울,2014-04-09,13.1,,75
4.2,4.2수,KIA 타이거즈,9,1,2,8,0,0,패,1,광주,2014-04-02,20.2 ,0,26,,,,,108,서울,2014-04-10,17.6,,56
4.2,4.2수,두산 베어스,15,3,0,5,0,0,승,0,서울,2014-04-02,18.7 ,0,21,,,,,108,서울,2014-04-11,15.7,,67
4.2,4.2수,키움 히어로즈,10,2,0,3,1,2,패,1,서울,2014-04-02,18.7 ,0,21,,,,,108,서울,2014-04-12,15.6,,64
4.2,4.2수,SK 와이번스,8,0,0,7,0,3,패,0,서울,2014-04-02,18.7 ,0,21,,,,,108,서울,2014-04-13,19.7,,48
4.2,4.2수,LG 트윈스,11,0,4,3,0,0,승,1,서울,2014-04-02,18.7 ,0,21,,,,,108,서울,2014-04-14,19.3,,40
4.2,4.2수,삼성 라이온즈,10,1,2,2,1,2,패,0,대전,2014-04-02,22.1 ,0,29,,,,,108,서울,2014-04-15,15.7,,71
4.2,4.2수,한화 이글스,14,3,0,6,2,0,승,1,대전,2014-04-02,22.1 ,0,29,,,,,108,서울,2014-04-16,18.6,,63
4.3,4.3목,NC 다이노스,11,2,1,4,0,1,승,0,광주,2014-04-03,11.8 ,0,65,,,,,108,서울,2014-04-17,19.2,,37
4.3,4.3목,KIA 타이거즈,9,1,1,8,2,0,패,1,광주,2014-04-03,11.8 ,0,65,,,,,108,서울,2014-04-18,19.6,,41
4.3,4.3목,두산 베어스,6,0,2,8,0,1,패,0,서울,2014-04-03,10.1 ,0,61,,,,,108,서울,2014-04-19,15.7,,51
4.3,4.3목,키움 히어로즈,8,0,1,7,2,0,승,1,서울,2014-04-03,10.1 ,0,61,,,,,108,서울,2014-04-20,16.9,,46
4.3,4.3목,SK 와이번스,10,2,2,5,0,1,승,0,서울,2014-04-03,10.1 ,0,61,,,,,108,서울,2014-04-21,18.3,,34
4.3,4.3목,LG 트윈스,10,2,0,8,1,2,패,1,서울,2014-04-03,10.1 ,0,61,,,,,108,서울,2014-04-22,20.4,,24
4.4,4.4금,한화 이글스,7,1,0,8,0,4,패,0,인천,2014-04-04,7.3 ,0,56,,,,,108,서울,2014-04-23,22.8,,32
4.4,4.4금,SK 와이번스,14,2,1,5,2,1,승,1,인천,2014-04-04,7.3 ,0,56,,,,,108,서울,2014-04-24,23.2,,22
4.4,4.4금,KIA 타이거즈,12,0,4,9,0,0,승,0,서울,2014-04-04,8.5 ,0,37,,,,,108,서울,2014-04-25,23.1,,22
4.4,4.4금,두산 베어스,6,0,0,5,1,1,패,1,서울,2014-04-04,8.5 ,0,37,,,,,108,서울,2014-04-26,20.6,,35
4.4,4.4금,삼성 라이온즈,8,0,0,5,2,0,패,0,부산,2014-04-04,11.2 ,0,46,,,,,108,서울,2014-04-27,16.9,0,70
4.4,4.4금,롯데 자이언츠,7,0,0,5,1,0,승,1,부산,2014-04-04,11.2 ,0,46,,,,,108,서울,2014-04-28,14.9,0,78
4.4,4.4금,키움 히어로즈,4,0,2,10,1,0,패,0,창원,2014-04-04,12.2 ,0,34,,,,,108,서울,2014-04-29,16.8,,62
4.4,4.4금,NC 다이노스,8,2,1,5,0,0,승,1,창원,2014-04-04,12.2 ,0,34,,,,,108,서울,2014-04-30,19.8,,54
4.5,4.5토,한화 이글스,5,0,0,5,1,1,패,0,인천,2014-04-05,6.7 ,0,69,,,,,108,서울,2014-05-01,20,,45
4.5,4.5토,SK 와이번스,10,0,2,3,1,0,승,1,인천,2014-04-05,6.7 ,0,69,,,,,108,서울,2014-05-02,14.9,0,93
4.5,4.5토,KIA 타이거즈,11,0,1,3,2,2,승,0,서울,2014-04-05,6.5 ,0,71,,,,,108,서울,2014-05-03,17.1,,43
4.5,4.5토,두산 베어스,13,0,0,7,2,2,패,1,서울,2014-04-05,6.5 ,0,71,,,,,108,서울,2014-05-04,12.3,0.1,75
4.5,4.5토,삼성 라이온즈,11,1,0,6,0,0,패,0,부산,2014-04-05,12.2 ,0,49,,,,,108,서울,2014-05-05,13.2,,42
4.5,4.5토,롯데 자이언츠,9,1,0,5,1,0,승,1,부산,2014-04-05,12.2 ,0,49,,,,,108,서울,2014-05-06,16.7,,29
4.5,4.5토,키움 히어로즈,8,2,0,5,0,0,승,0,창원,2014-04-05,12.8 ,0,22,,,,,108,서울,2014-05-07,18.9,,37
4.5,4.5토,NC 다이노스,11,3,0,11,0,0,패,1,창원,2014-04-05,12.8 ,0,22,,,,,108,서울,2014-05-08,16.1,,73
4.6,4.6일,한화 이글스,3,0,0,3,2,4,패,0,인천,2014-04-06,8.3 ,0,71,,,,,108,서울,2014-05-09,23,,31
4.6,4.6일,SK 와이번스,9,1,0,5,0,0,승,1,인천,2014-04-06,8.3 ,0,71,,,,,108,서울,2014-05-10,25.8,,35
4.6,4.6일,KIA 타이거즈,6,0,1,4,2,0,패,0,서울,2014-04-06,10.7 ,0,39,,,,,108,서울,2014-05-11,21.1,0.3,59
4.6,4.6일,두산 베어스,10,0,1,7,0,0,승,1,서울,2014-04-06,10.7 ,0,39,,,,,108,서울,2014-05-12,19.3,,59
4.6,4.6일,삼성 라이온즈,10,2,0,9,1,0,승,0,부산,2014-04-06,11.7 ,0,46,,,,,108,서울,2014-05-13,23.9,,46
4.6,4.6일,롯데 자이언츠,7,0,0,5,1,0,패,1,부산,2014-04-06,11.7 ,0,46,,,,,108,서울,2014-05-14,22.8,,45
4.6,4.6일,키움 히어로즈,10,2,1,5,2,0,패,0,창원,2014-04-06,13.0 ,0,33,,,,,108,서울,2014-05-15,21,,41
4.6,4.6일,NC 다이노스,7,1,0,4,1,0,승,1,창원,2014-04-06,13.0 ,0,33,,,,,108,서울,2014-05-16,23.1,,28
4.8,4.8화,한화 이글스,11,1,0,3,1,0,승,0,창원,2014-04-08,16.7 ,0,20,,,,,108,서울,2014-05-17,25,,33
4.8,4.8화,NC 다이노스,6,0,1,8,1,1,패,1,창원,2014-04-08,16.7 ,0,20,,,,,108,서울,2014-05-18,24.9,,39
4.8,4.8화,KIA 타이거즈,15,2,4,4,1,2,승,0,서울,2014-04-08,17.2 ,0,27,,,,,108,서울,2014-05-19,22.2,,52
4.8,4.8화,키움 히어로즈,13,2,2,8,3,1,패,1,서울,2014-04-08,17.2 ,0,27,,,,,108,서울,2014-05-20,27.5,,30
4.8,4.8화,LG 트윈스,11,0,1,11,3,3,무,0,부산,2014-04-08,15.7 ,0,38,,,,,108,서울,2014-05-21,22.6,,57
4.8,4.8화,롯데 자이언츠,8,0,1,17,1,0,무,1,부산,2014-04-08,15.7 ,0,38,,,,,108,서울,2014-05-22,26.4,,37
4.8,4.8화,SK 와이번스,7,0,0,2,1,0,패,0,서울,2014-04-08,17.2 ,0,27,,,,,108,서울,2014-05-23,24.8,,65
4.8,4.8화,두산 베어스,7,0,0,4,1,2,승,1,서울,2014-04-08,17.2 ,0,27,,,,,108,서울,2014-05-24,22.2,,70
4.9,4.9수,한화 이글스,8,0,1,9,2,1,패,0,창원,2014-04-09,18.3 ,0,34,,,,,108,서울,2014-05-25,19.1,0,97
4.9,4.9수,NC 다이노스,9,1,3,5,0,1,승,1,창원,2014-04-09,18.3 ,0,34,,,,,108,서울,2014-05-26,23.4,,36
4.9,4.9수,KIA 타이거즈,13,0,3,9,1,1,패,0,서울,2014-04-09,13.1 ,0,75,,,,,108,서울,2014-05-27,27,,40
4.9,4.9수,키움 히어로즈,12,4,1,10,0,2,승,1,서울,2014-04-09,13.1 ,0,75,,,,,108,서울,2014-05-28,26.9,,59
4.9,4.9수,LG 트윈스,9,1,0,5,2,0,승,0,부산,2014-04-09,15.5 ,0,63,,,,,108,서울,2014-05-29,28.7,,33
4.9,4.9수,롯데 자이언츠,9,2,1,6,1,0,패,1,부산,2014-04-09,15.5 ,0,63,,,,,108,서울,2014-05-30,29.6,,36
4.9,4.9수,SK 와이번스,7,2,0,8,0,0,승,0,서울,2014-04-09,13.1 ,0,75,,,,,108,서울,2014-05-31,29.3,,46
4.9,4.9수,두산 베어스,9,2,1,9,2,0,패,1,서울,2014-04-09,13.1 ,0,75,,,,,108,서울,2014-06-01,26.3,,63
4.10,4.10목,한화 이글스,9,1,0,7,0,0,승,0,창원,2014-04-01,15.7 ,0,63,,,,,108,서울,2014-06-02,22.7,0.5,83
4.10,4.10목,NC 다이노스,11,0,4,7,1,0,패,1,창원,2014-04-01,15.7 ,0,63,,,,,108,서울,2014-06-03,18.9,4.5,100
4.10,4.10목,KIA 타이거즈,10,0,2,4,0,1,패,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-04,25.3,,53
4.10,4.10목,키움 히어로즈,11,1,0,4,1,0,승,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-05,24.2,,56
4.10,4.10목,LG 트윈스,9,1,0,7,2,0,패,0,부산,2014-04-01,15.6 ,0,68,,,,,108,서울,2014-06-06,28.8,,51
4.10,4.10목,롯데 자이언츠,5,1,2,7,0,0,승,1,부산,2014-04-01,15.6 ,0,68,,,,,108,서울,2014-06-07,25.8,,55
4.10,4.10목,SK 와이번스,3,0,0,4,1,1,패,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-08,22.5,,72
4.10,4.10목,두산 베어스,8,0,0,5,3,1,승,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-09,25.5,,63
4.11,4.11금,롯데 자이언츠,24,2,0,5,1,1,승,0,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-10,23.9,1,86
4.11,4.11금,KIA 타이거즈,13,2,0,3,1,1,패,1,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-11,18.3,0,96
4.11,4.11금,NC 다이노스,19,1,1,7,0,3,승,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-12,21.9,,74
4.11,4.11금,LG 트윈스,15,0,2,8,2,1,패,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-13,24.8,,66
4.11,4.11금,SK 와이번스,12,0,3,6,1,0,승,0,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-06-14,26.1,,58
4.11,4.11금,삼성 라이온즈,7,0,2,9,0,1,패,1,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-06-15,26.8,,48
4.11,4.11금,키움 히어로즈,9,1,1,4,1,1,승,0,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-06-16,27.9,,46
4.11,4.11금,한화 이글스,7,2,1,4,2,0,패,1,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-06-17,26.5,,63
4.12,4.12토,롯데 자이언츠,3,0,1,11,0,0,패,0,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-18,27.1,,63
4.12,4.12토,KIA 타이거즈,10,0,0,4,0,1,승,1,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-19,23.5,0,76
4.12,4.12토,NC 다이노스,17,1,2,8,2,0,승,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-20,26,0.2,77
4.12,4.12토,LG 트윈스,6,0,0,4,3,2,패,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-21,25.7,0,73
4.12,4.12토,SK 와이번스,12,2,0,12,1,0,승,0,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-06-22,27.3,,63
4.12,4.12토,삼성 라이온즈,11,1,0,6,0,0,패,1,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-06-23,21.4,,86
4.12,4.12토,키움 히어로즈,10,3,1,6,0,0,승,0,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-06-24,26.3,,50
4.12,4.12토,한화 이글스,5,0,0,5,1,0,패,1,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-06-25,26.5,,61
4.13,4.13일,롯데 자이언츠,10,2,3,4,1,1,승,0,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-26,27.3,,50
4.13,4.13일,KIA 타이거즈,9,1,1,7,1,1,패,1,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-06-27,26.3,,59
4.13,4.13일,NC 다이노스,12,0,0,14,2,1,승,0,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-28,25,,64
4.13,4.13일,LG 트윈스,12,0,2,4,2,2,패,1,서울,2014-04-01,19.2 ,0,25,,,,,108,서울,2014-06-29,28.2,,54
4.13,4.13일,SK 와이번스,8,2,0,7,0,0,패,0,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-06-30,29.1,,50
4.13,4.13일,삼성 라이온즈,15,0,6,3,0,0,승,1,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-07-01,30.4,,56
4.13,4.13일,키움 히어로즈,6,1,0,4,0,2,승,0,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-07-02,26.7,,76
4.13,4.13일,한화 이글스,6,0,0,4,0,1,패,1,대전,2014-04-01,21.4 ,0,25,,,,,108,서울,2014-07-03,24,,76
4.15,4.15화,한화 이글스,9,1,3,14,0,0,패,0,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-07-04,31.6,,41
4.15,4.15화,KIA 타이거즈,12,1,1,1,1,0,승,1,광주,2014-04-01,19.0 ,0,33,,,,,108,서울,2014-07-05,27.4,,66
4.15,4.15화,NC 다이노스,11,3,0,6,1,3,승,0,부산,2014-04-01,15.6 ,0,68,,,,,108,서울,2014-07-06,28.1,,52
4.15,4.15화,롯데 자이언츠,8,0,1,8,2,0,패,1,부산,2014-04-01,15.6 ,0,68,,,,,108,서울,2014-07-07,31.5,,54
4.15,4.15화,두산 베어스,8,1,2,4,0,0,승,0,대구,2014-04-01,22.0 ,0,14,,,,,108,서울,2014-07-08,29.1,,61
